quality,severity,rule,module,file,line,effort,message,status
MAINTAINABILITY,HIGH,java:S1192,pos-people,pos-people/src/main/java/com/positivity/people/internal/service/WorkorderEventsListener.java,61,4min,Use already-defined constant 'OWNER' instead of duplicating its value here.,fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-security-service,pos-security-service/src/main/java/com/positivity/securityservice/internal/service/CustomerEventsListener.java,61,4min,Use already-defined constant 'OWNER' instead of duplicating its value here.,fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-security-service,pos-security-service/src/main/java/com/positivity/securityservice/internal/service/PeopleContactEventsListener.java,74,4min,Use already-defined constant 'OWNER' instead of duplicating its value here.,fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-security-service,pos-security-service/src/main/java/com/positivity/securityservice/internal/service/PeopleContactEventsListener.java,135,10min,"Define a constant instead of duplicating this literal ""payload"" 4 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-security-service,pos-security-service/src/main/java/com/positivity/securityservice/internal/service/UserServiceImpl.java,45,8min,"Define a constant instead of duplicating this literal ""Role not found: "" 3 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-shop-manager,pos-shop-manager/src/main/java/com/positivity/shopmanager/internal/service/CustomerEventsListener.java,61,4min,Use already-defined constant 'OWNER' instead of duplicating its value here.,fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-shop-manager,pos-shop-manager/src/main/java/com/positivity/shopmanager/internal/service/PeopleContactEventsListener.java,63,4min,Use already-defined constant 'OWNER' instead of duplicating its value here.,fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-shop-manager,pos-shop-manager/src/main/java/com/positivity/shopmanager/internal/service/PeopleEventsListener.java,58,4min,Use already-defined constant 'OWNER' instead of duplicating its value here.,fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-shop-manager,pos-shop-manager/src/main/java/com/positivity/shopmanager/internal/service/VehicleEventsListener.java,60,4min,Use already-defined constant 'OWNER' instead of duplicating its value here.,fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/adapter/ediwheelc12/EdiwheelC12MktCatCodec.java,63,10min,"Define a constant instead of duplicating this literal ""/treadDesignVariants/"" 4 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/adapter/ediwheelc12/EdiwheelC12MktCatCodec.java,63,18min,"Define a constant instead of duplicating this literal ""application/json"" 8 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/adapter/michelins2s/MichelinS2SWorkorderAuthCodec.java,134,18min,"Define a constant instead of duplicating this literal ""application/json"" 8 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/config/SupplierYamlBootstrap.java,304,32min,"Define a constant instead of duplicating this literal ""profile '"" 15 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/exception/SupplierExceptionHandler.java,231,10min,"Define a constant instead of duplicating this literal ""VALIDATION_ERROR"" 4 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/service/AuthReferenceRules.java,47,8min,"Define a constant instead of duplicating this literal ""usernameRef"" 3 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/service/AuthReferenceRules.java,48,8min,"Define a constant instead of duplicating this literal ""passwordRef"" 3 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/service/AuthReferenceRules.java,49,8min,"Define a constant instead of duplicating this literal ""apiKeyRef"" 3 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/service/AuthReferenceRules.java,50,8min,"Define a constant instead of duplicating this literal ""tokenUrlRef"" 3 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/service/AuthReferenceRules.java,51,8min,"Define a constant instead of duplicating this literal ""clientIdRef"" 3 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/service/AuthReferenceRules.java,52,8min,"Define a constant instead of duplicating this literal ""clientSecretRef"" 3 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/service/AuthReferenceRules.java,53,8min,"Define a constant instead of duplicating this literal ""bearerTokenRef"" 3 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/service/SupplierExchangeAuditServiceImpl.java,115,8min,"Define a constant instead of duplicating this literal ""exchangeAuditId must not be null"" 3 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/service/SupplierProfileAdminServiceImpl.java,85,18min,"Define a constant instead of duplicating this literal ""request must not be null"" 8 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/service/SupplierProfileAdminServiceImpl.java,367,8min,"Define a constant instead of duplicating this literal "" does not exist on vendor profile "" 3 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-vehicle-reference-nhtsa,pos-vehicle-reference-nhtsa/src/main/java/com/positivity/nhtsa/internal/service/VehicleReferenceService.java,45,14min,"Define a constant instead of duplicating this literal ""Results"" 6 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-vehicle-reference-nhtsa,pos-vehicle-reference-nhtsa/src/main/java/com/positivity/nhtsa/internal/service/VehicleReferenceService.java,65,10min,"Define a constant instead of duplicating this literal ""?format=json"" 4 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-warranty,pos-warranty/src/main/java/com/positivity/warranty/internal/client/InvoiceClientImpl.java,59,12min,"Define a constant instead of duplicating this literal ""X-User"" 5 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-warranty,pos-warranty/src/main/java/com/positivity/warranty/internal/client/InvoiceClientImpl.java,60,12min,"Define a constant instead of duplicating this literal ""X-Authorities"" 5 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-warranty,pos-warranty/src/main/java/com/positivity/warranty/internal/exception/WarrantyExceptionHandler.java,96,8min,"Define a constant instead of duplicating this literal ""VALIDATION_ERROR"" 3 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-warranty,pos-warranty/src/main/java/com/positivity/warranty/internal/service/CatalogEventsListener.java,65,4min,Use already-defined constant 'OWNER' instead of duplicating its value here.,fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-warranty,pos-warranty/src/main/java/com/positivity/warranty/internal/service/EligibilityServiceImpl.java,106,10min,"Define a constant instead of duplicating this literal ""policyMatch"" 4 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-warranty,pos-warranty/src/main/java/com/positivity/warranty/internal/service/InvoiceEventsListener.java,72,4min,Use already-defined constant 'OWNER' instead of duplicating its value here.,fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-warranty,pos-warranty/src/main/java/com/positivity/warranty/internal/service/VehicleEventsListener.java,64,4min,Use already-defined constant 'OWNER' instead of duplicating its value here.,fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-warranty,pos-warranty/src/main/java/com/positivity/warranty/internal/service/WorkorderEventsListener.java,72,4min,Use already-defined constant 'OWNER' instead of duplicating its value here.,fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-web-common,pos-web-common/src/main/java/com/positivity/web/common/GlobalApiExceptionHandler.java,185,10min,"Define a constant instead of duplicating this literal ""VALIDATION_ERROR"" 4 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/config/InventoryReplicaHealthIndicator.java,114,8min,"Define a constant instead of duplicating this literal ""replicaState"" 3 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/service/CustomerEventsListener.java,61,4min,Use already-defined constant 'OWNER' instead of duplicating its value here.,fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/service/DashboardServiceImpl.java,209,8min,"Define a constant instead of duplicating this literal ""BLOCKING"" 3 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/service/DashboardServiceImpl.java,226,12min,"Define a constant instead of duplicating this literal ""Mechanic "" 5 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/service/DashboardServiceImpl.java,261,10min,"Define a constant instead of duplicating this literal ""WARNING"" 4 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/service/InventoryEventsListener.java,86,4min,Use already-defined constant 'OWNER' instead of duplicating its value here.,fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/service/InventoryEventsListener.java,155,12min,"Define a constant instead of duplicating this literal ""payload"" 5 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/service/InventoryEventsListener.java,162,8min,"Define a constant instead of duplicating this literal ""aggregateVersion"" 3 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/service/InvoiceEventsListener.java,78,4min,Use already-defined constant 'OWNER' instead of duplicating its value here.,fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/service/LocationEventsListener.java,67,4min,Use already-defined constant 'OWNER' instead of duplicating its value here.,fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/service/OrderEventsListener.java,66,4min,Use already-defined constant 'OWNER' instead of duplicating its value here.,fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/service/PeopleReplicaEventsListener.java,157,12min,"Define a constant instead of duplicating this literal ""payload"" 5 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1192,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/service/PeopleReplicaEventsListener.java,158,8min,"Define a constant instead of duplicating this literal ""aggregateVersion"" 3 times.",fixed (PR #1495)
MAINTAINABILITY,HIGH,java:S1948,pos-shop-manager,pos-shop-manager/src/main/java/com/positivity/shopmanager/internal/exception/SchedulingConflictException.java,11,30min,"Make non-static ""conflictResponse"" transient or serializable.",fixed (PR #1491)
MAINTAINABILITY,HIGH,java:S3252,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/PartyServiceImpl.java,721,5min,"Use static access with ""com.positivity.customer.internal.entity.AbstractParty_"" for ""PARTY_ID"".",fixed (PR #1491)
MAINTAINABILITY,HIGH,java:S3252,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/PartyServiceImpl.java,733,5min,"Use static access with ""com.positivity.customer.internal.entity.AbstractParty_"" for ""PARTY_ID"".",fixed (PR #1491)
MAINTAINABILITY,HIGH,java:S3252,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/PartyServiceImpl.java,735,5min,"Use static access with ""com.positivity.customer.internal.entity.AbstractParty_"" for ""PARTY_ID"".",fixed (PR #1491)
MAINTAINABILITY,HIGH,java:S3252,pos-security-service,pos-security-service/src/main/java/com/positivity/securityservice/internal/config/HttpToHttpsRedirectConfig.java,46,5min,"Use static access with ""org.springframework.boot.tomcat.TomcatWebServerFactory"" for ""DEFAULT_PROTOCOL"".",fixed (PR #1491)
MAINTAINABILITY,HIGH,java:S3776,pos-accounting,pos-accounting/src/main/java/com/positivity/accounting/internal/service/BankReconciliationServiceImpl.java,186,9min,Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.,refactored with characterisation tests (part 4)
MAINTAINABILITY,HIGH,java:S3776,pos-accounting,pos-accounting/src/main/java/com/positivity/accounting/internal/service/BankReconciliationServiceImpl.java,274,8min,Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.,refactored with characterisation tests (part 4)
MAINTAINABILITY,HIGH,java:S3776,pos-accounting,pos-accounting/src/main/java/com/positivity/accounting/internal/service/BankStatementCsvParser.java,171,6min,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-accounting,pos-accounting/src/main/java/com/positivity/accounting/internal/service/FinancialReportingServiceImpl.java,777,6min,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-accounting,pos-accounting/src/main/java/com/positivity/accounting/internal/service/LaborOverheadReportServiceImpl.java,166,9min,Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-accounting,pos-accounting/src/main/java/com/positivity/accounting/internal/service/MappingResolutionTestServiceImpl.java,263,6min,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-accounting,pos-accounting/src/main/java/com/positivity/accounting/internal/service/PostingEngineOrchestrator.java,94,9min,Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-accounting,pos-accounting/src/main/java/com/positivity/accounting/internal/service/PostingRuleDefinitionValidator.java,96,10min,Refactor this method to reduce its Cognitive Complexity from 20 to the 15 allowed.,refactored with characterisation tests (part 4)
MAINTAINABILITY,HIGH,java:S3776,pos-accounting,pos-accounting/src/main/java/com/positivity/accounting/internal/service/PostingRuleEvaluatorImpl.java,122,9min,Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.,refactored with characterisation tests (PR #1501)
MAINTAINABILITY,HIGH,java:S3776,pos-accounting,pos-accounting/src/main/java/com/positivity/accounting/internal/service/PostingRuleEvaluatorImpl.java,401,12min,Refactor this method to reduce its Cognitive Complexity from 22 to the 15 allowed.,refactored with characterisation tests (PR #1501)
MAINTAINABILITY,HIGH,java:S3776,pos-accounting,pos-accounting/src/main/java/com/positivity/accounting/internal/service/PostingRuleEvaluatorImpl.java,503,11min,Refactor this method to reduce its Cognitive Complexity from 21 to the 15 allowed.,refactored with characterisation tests (PR #1501)
MAINTAINABILITY,HIGH,java:S3776,pos-accounting,pos-accounting/src/main/java/com/positivity/accounting/internal/service/PostingRuleEvaluatorImpl.java,617,8min,Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.,refactored with characterisation tests (PR #1501)
MAINTAINABILITY,HIGH,java:S3776,pos-accounting,pos-accounting/src/main/java/com/positivity/accounting/internal/service/PredicateParser.java,383,27min,Refactor this method to reduce its Cognitive Complexity from 37 to the 15 allowed.,refactored with characterisation tests (PR #1498)
MAINTAINABILITY,HIGH,java:S3776,pos-catalog,pos-catalog/src/main/java/com/positivity/catalog/internal/service/ProductDetailServiceImpl.java,441,6min,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/AccountTierServiceImpl.java,136,10min,Refactor this method to reduce its Cognitive Complexity from 20 to the 15 allowed.,refactored with characterisation tests (part 4)
MAINTAINABILITY,HIGH,java:S3776,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/ContactRoleServiceImpl.java,73,9min,Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/PartyRelationshipServiceImpl.java,180,10min,Refactor this method to reduce its Cognitive Complexity from 20 to the 15 allowed.,refactored with characterisation tests (part 4)
MAINTAINABILITY,HIGH,java:S3776,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/PartyServiceImpl.java,277,7min,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/PartyServiceImpl.java,757,6min,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/PersonDirectoryService.java,126,10min,Refactor this method to reduce its Cognitive Complexity from 20 to the 15 allowed.,refactored with characterisation tests (part 4)
MAINTAINABILITY,HIGH,java:S3776,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/SegmentResolutionService.java,166,14min,Refactor this method to reduce its Cognitive Complexity from 24 to the 15 allowed.,refactored with characterisation tests (PR #1501)
MAINTAINABILITY,HIGH,java:S3776,pos-domain-events,pos-domain-events/src/main/java/com/positivity/domainevents/inventory/TransferOrderUpdatedV1.java,47,6min,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/AsnServiceImpl.java,168,15min,Refactor this method to reduce its Cognitive Complexity from 25 to the 15 allowed.,refactored with characterisation tests (PR #1501)
MAINTAINABILITY,HIGH,java:S3776,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/CycleCountScheduleServiceImpl.java,147,9min,Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/DistributorFeedServiceImpl.java,130,7min,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/InventoryFactPublisher.java,282,42min,Refactor this method to reduce its Cognitive Complexity from 52 to the 15 allowed.,refactored with characterisation tests (PR #1498)
MAINTAINABILITY,HIGH,java:S3776,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/LedgerPostingServiceImpl.java,130,6min,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/ReceivingServiceImpl.java,114,16min,Refactor this method to reduce its Cognitive Complexity from 26 to the 15 allowed.,refactored with characterisation tests (PR #1500)
MAINTAINABILITY,HIGH,java:S3776,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/ReceivingServiceImpl.java,225,8min,Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/ReplenishmentServiceImpl.java,308,17min,Refactor this method to reduce its Cognitive Complexity from 27 to the 15 allowed.,refactored with characterisation tests (PR #1500)
MAINTAINABILITY,HIGH,java:S3776,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/ReplenishmentServiceImpl.java,516,7min,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/ReplenishmentSourcingService.java,153,9min,Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/SupplierStockHintResolver.java,92,7min,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-invoice,pos-invoice/src/main/java/com/positivity/invoice/internal/service/InvoiceTaxBreakdownWriter.java,48,8min,Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-invoice,pos-invoice/src/main/java/com/positivity/invoice/internal/service/OrderInvoiceServiceImpl.java,66,6min,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-invoice,pos-invoice/src/main/java/com/positivity/invoice/internal/service/PaymentReversalServiceImpl.java,122,8min,Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-marketing,pos-marketing/src/main/java/com/positivity/marketing/internal/service/CampaignServiceImpl.java,195,6min,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-mcp-server,pos-mcp-server/src/main/java/com/positivity/mcp/internal/service/ToolRegistrationServiceImpl.java,183,7min,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-openapi-validation,pos-openapi-validation/src/main/java/com/positivity/openapivalidation/internal/validator/OpenApiModuleValidator.java,27,12min,Refactor this method to reduce its Cognitive Complexity from 22 to the 15 allowed.,refactored with characterisation tests (part 4)
MAINTAINABILITY,HIGH,java:S3776,pos-order,pos-order/src/main/java/com/positivity/order/internal/service/ReturnOrderServiceImpl.java,85,12min,Refactor this method to reduce its Cognitive Complexity from 22 to the 15 allowed.,refactored with characterisation tests (PR #1501)
MAINTAINABILITY,HIGH,java:S3776,pos-order,pos-order/src/main/java/com/positivity/order/internal/service/SalesOrderServiceImpl.java,298,8min,Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-price,pos-price/src/main/java/com/positivity/price/internal/service/EligibilityEvaluationServiceImpl.java,131,47min,Refactor this method to reduce its Cognitive Complexity from 57 to the 15 allowed.,refactored with characterisation tests (PR #1498)
MAINTAINABILITY,HIGH,java:S3776,pos-security-service,pos-security-service/src/main/java/com/positivity/securityservice/internal/service/CrmSignalService.java,40,15min,Refactor this method to reduce its Cognitive Complexity from 25 to the 15 allowed.,refactored with characterisation tests (PR #1501)
MAINTAINABILITY,HIGH,java:S3776,pos-shop-manager,pos-shop-manager/src/main/java/com/positivity/shopmanager/internal/service/AppointmentsServiceImpl.java,124,9min,Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-shop-manager,pos-shop-manager/src/main/java/com/positivity/shopmanager/internal/service/MechanicSyncServiceImpl.java,75,6min,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/adapter/ediwheelb/EdiwheelB21StockReportCodec.java,117,7min,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/adapter/ediwheelb/EdiwheelB40PricatCodec.java,110,7min,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/adapter/ediwheelc1/EdiwheelC11OrderStatusCodec.java,155,7min,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,refactored with characterisation tests (part 4)
MAINTAINABILITY,HIGH,java:S3776,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/adapter/ediwheelc1/EdiwheelC11OrderStatusCodec.java,251,11min,Refactor this method to reduce its Cognitive Complexity from 21 to the 15 allowed.,refactored with characterisation tests (part 4)
MAINTAINABILITY,HIGH,java:S3776,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/adapter/ediwheelc12/EdiwheelC12MktCatCodec.java,231,15min,Refactor this method to reduce its Cognitive Complexity from 25 to the 15 allowed.,refactored with characterisation tests (PR #1500)
MAINTAINABILITY,HIGH,java:S3776,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/config/SupplierYamlBootstrap.java,405,21min,Refactor this method to reduce its Cognitive Complexity from 31 to the 15 allowed.,refactored with characterisation tests (PR #1500)
MAINTAINABILITY,HIGH,java:S3776,pos-tax,pos-tax/src/main/java/com/positivity/tax/internal/service/AvalaraTaxProvider.java,188,6min,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-tax,pos-tax/src/main/java/com/positivity/tax/internal/service/AvalaraTaxProvider.java,260,24min,Refactor this method to reduce its Cognitive Complexity from 34 to the 15 allowed.,refactored with characterisation tests (PR #1498)
MAINTAINABILITY,HIGH,java:S3776,pos-tax,pos-tax/src/main/java/com/positivity/tax/internal/service/TestModeTaxCalculator.java,273,12min,Refactor this method to reduce its Cognitive Complexity from 22 to the 15 allowed.,refactored with characterisation tests (part 4)
MAINTAINABILITY,HIGH,java:S3776,pos-warranty,pos-warranty/src/main/java/com/positivity/warranty/internal/service/ClaimServiceImpl.java,519,20min,Refactor this method to reduce its Cognitive Complexity from 30 to the 15 allowed.,refactored with characterisation tests (PR #1500)
MAINTAINABILITY,HIGH,java:S3776,pos-warranty,pos-warranty/src/main/java/com/positivity/warranty/internal/service/EligibilityServiceImpl.java,71,24min,Refactor this method to reduce its Cognitive Complexity from 34 to the 15 allowed.,refactored with characterisation tests (PR #1498)
MAINTAINABILITY,HIGH,java:S3776,pos-warranty,pos-warranty/src/main/java/com/positivity/warranty/internal/service/EligibilityServiceImpl.java,233,8min,Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-warranty,pos-warranty/src/main/java/com/positivity/warranty/internal/service/PartReturnServiceImpl.java,152,9min,Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-warranty,pos-warranty/src/main/java/com/positivity/warranty/internal/service/ProrationService.java,45,7min,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/service/DashboardServiceImpl.java,233,8min,Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/service/DashboardServiceImpl.java,333,8min,Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S3776,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/service/EstimateServiceImpl.java,946,7min,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,open
MAINTAINABILITY,HIGH,java:S6809,pos-accounting,pos-accounting/src/main/java/com/positivity/accounting/internal/service/AccountingPeriodServiceImpl.java,108,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
